lat,lon,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11
34.0,80.0,3.3761148,5.052407,4.4231806,3.7420084,3.8664725,2.8255308,3.36428,3.3230405,2.7769976,3.7686558,4.2594795
34.0,80.625,3.3891487,5.1827946,4.829478,4.0374346,4.0745435,2.930723,3.6919482,3.6729805,2.9017777,3.8746917,4.4371653
34.0,81.25,3.6795816,5.9172707,5.634764,5.1015134,4.3934226,3.283327,4.1109247,4.063086,3.3169796,4.361445,5.026016
34.5,72.5,2.132297,3.8335724,3.8319037,3.3956869,4.1802955,4.097186,2.6147997,2.208507,2.2368526,3.1944842,3.082559
34.5,73.125,3.0581412,4.4663177,4.233948,3.837386,4.093161,4.055088,2.6431515,2.3921833,2.812455,3.5147338,3.8568919
34.5,73.75,3.2201247,4.425521,3.5919135,3.2220376,3.585695,3.1602151,2.4601562,2.3058717,3.1286983,3.1622105,3.5419016
34.5,74.375,3.3957956,4.843153,3.9346159,3.5816731,3.5655181,3.1958108,2.4119346,2.2018442,3.1651404,3.1944056,3.4682038
34.5,75.0,3.353961,4.602834,4.1938305,3.3665688,3.2044735,2.769574,2.2104714,2.0628653,3.0831418,2.662368,3.1650136
34.5,75.625,2.4612095,3.3303733,3.6252818,2.643457,2.088231,1.7643573,1.6984532,1.5931939,2.0325963,1.9975653,2.3851306
34.5,76.25,2.316883,2.9929626,3.2373502,2.4421468,1.7300373,1.5815936,1.4968718,1.3786572,1.6077673,1.657178,1.954011
34.5,76.875,1.8116853,2.3906088,2.5759182,1.8553221,1.5405606,1.3556497,1.5289016,1.6755322,1.3652136,1.4442322,1.6385813
34.5,77.5,1.9842927,2.618232,2.828147,2.2688272,1.8052562,1.321824,1.5661093,1.6353672,1.572835,1.4523205,1.7207184
34.5,78.125,2.0458791,3.2647417,3.2044702,2.6040852,2.1734283,1.9384134,2.0508585,2.07786,2.037992,2.2260098,2.34488
